Roulette,Wheel:,,,74516.626,,,,,
458,144085.6,143444.36,133553.17,,,,,,
459,144085.6,143995.97,140906.61,,,,,,
460,144085.6,142860.04,129471.91,,,,,,
461,144085.6,143664.07,134309.89,,,,,,
462,144085.6,143113.88,135184.96,,,,,,
463,144085.6,143726.96,135564.11,,,,,,
464,144085.6,142835.81,128445.15,,,,,,
465,144085.6,143175.36,135107.86,,,,,,
466,144085.6,143663.56,131935.14,,,,,,
467,144339.05,143435.45,132796.49,,,,,,
468,144339.05,142412.3,136972.11,,,,,,
469,144339.05,142843.74,135370.04,,,,,,
470,144339.05,142724.57,126594.81,,,,,,
471,144339.05,143760.17,138678.35,,,,,,
472,144339.05,144058.59,132272.14,,,,,,
473,144339.05,143828.83,130403.85,,,,,,
474,144339.05,143421.35,137269.71,,,,,,
475,144339.05,142198.06,122911.4,,,,,,
476,144339.05,143512.27,133731.16,,,,,,
477,144339.05,143765.98,125517.56,,,,,,
478,144339.05,143342.71,133550.05,,,,,,
479,144339.05,143470.97,130007.36,,,,,,
480,144339.05,143845.4,134647.83,,,,,,
481,144339.05,144206.98,140365.19,,,,,,
482,144339.05,144032.68,132791.6,,,,,,
483,144339.05,143773.01,135615.03,,,,,,
484,144339.05,143399.72,129177.26,,,,,,
485,144339.05,142734.52,130496.14,,,,,,
486,144339.05,143197.26,135599.33,,,,,,
487,144339.05,143937,132292.44,,,,,,
488,144339.05,144182.93,137777.92,,,,,,
489,144339.05,144207.05,136573.75,,,,,,
490,144339.05,143999.8,137184.76,,,,,,
491,144339.05,143663.77,135884.6,,,,,,
492,144339.05,143937.98,130336.19,,,,,,
493,144339.05,143312.95,130665.64,,,,,,
494,144339.05,143288.01,129533.5,,,,,,
495,144339.05,144220.19,138808.98,,,,,,
496,144339.05,144119.09,133222.44,,,,,,
497,144339.05,143979.25,134131.58,,,,,,
498,144339.05,142867.63,131692.27,,,,,,
499,144339.05,144057.28,139890.23,,,,,,
500,144339.05,143560.14,131493.7,,,,,,
,,,,,,,,,
1,48265.51,24396.63,1440.91,,,,,,
2,44258.05,38786.11,19634.4,,,,,,
3,51500.12,46591.29,42447.54,,,,,,
4,50493.24,47496.16,34931.58,,,,,,
5,55167.97,50932.26,17367.67,,,,,,
6,60110.17,53427.75,43818.37,,,,,,
7,60325.23,54199.57,45498.49,,,,,,
8,63534.72,56195.67,48970.31,,,,,,
9,64096.19,58287.93,47349.47,,,,,,
10,65611.08,62796.63,57006.02,,,,,,
11,66819.88,63358.14,59850.45,,,,,,
12,67204.13,64318.85,55434.86,,,,,,
13,68636.45,65135.98,54987.07,,,,,,
14,71703.18,65698.2,57155.4,,,,,,
15,76244.01,67696.55,61030.72,,,,,,
16,76244.01,70814.39,62913.9,,,,,,
17,82578.73,71946.6,61090.63,,,,,,
18,84051.04,75507.46,57845.07,,,,,,
19,87206.54,76131.52,68876.41,,,,,,
20,89641.14,84063.04,76139.99,,,,,,
21,90565.16,87107.96,78447.1,,,,,,
22,91804.11,85454.57,75348.11,,,,,,
23,92425.29,88675.62,78685.25,,,,,,
24,94169.39,89290.91,73761.19,,,,,,
25,95229.36,90901.37,79421.75,,,,,,
26,96256.02,92851.63,80336.59,,,,,,
27,97905.21,94411.36,93375.96,,,,,,
28,97102.94,94800.95,87761.36,,,,,,
29,99660.64,96179.81,86491.92,,,,,,
30,100623.21,96433.9,84154.21,,,,,,
31,100761.23,96923.17,91655.75,,,,,,
32,102454.17,89986.26,76771.65,,,,,,
33,102454.17,100267.92,90730.57,,,,,,
34,104181.9,100243.12,88846.61,,,,,,
35,104548.68,101701.52,90679.56,,,,,,
36,102454.17,101126.68,92483.11,,,,,,
37,102949.06,101498.92,81361.18,,,,,,
38,107770.83,99888.71,89239,,,,,,
39,107770.83,100350.48,88687.47,,,,,,
40,107770.83,102659.16,94141.49,,,,,,
41,107770.83,105994.57,95961.78,,,,,,
42,108448.05,107462.44,104267.14,,,,,,
43,108448.05,105760.57,93231.34,,,,,,
44,108448.05,107637.01,97400.74,,,,,,
45,112269.83,108064.23,96866.45,,,,,,
46,113689.47,110447.79,99741.58,,,,,,
47,113689.47,111825.6,106484.85,,,,,,
48,115417.65,111296.33,100606.48,,,,,,
49,115417.65,113393.17,101602.55,,,,,,
50,118430.32,110775.89,99101.86,,,,,,
51,118430.32,114711.59,106507.65,,,,,,
52,119242.96,115038.65,107366.75,,,,,,
53,120354.9,113779.41,104999.52,,,,,,
54,120354.9,113530.53,105348.76,,,,,,
55,121657.9,118956.44,110134.54,,,,,,
56,121657.9,119957.95,111551.71,,,,,,
57,122029.71,120624.97,111036.2,,,,,,
58,122029.71,120640.57,111803.54,,,,,,
59,122029.71,121407.42,116402.51,,,,,,
60,122029.71,119456.96,114036.51,,,,,,
61,122889.87,120602.77,110511.47,,,,,,
62,122889.87,120438.61,111425.66,,,,,,
63,123333.89,122204.39,116426.4,,,,,,
64,123758.83,116929.6,106299.13,,,,,,
65,123758.83,122762.5,115489.07,,,,,,
66,123758.83,119529.28,113399.73,,,,,,
67,124031.04,122663.03,116400.07,,,,,,
68,124530.26,123477.21,118372.72,,,,,,
69,124530.26,117242.55,109739.77,,,,,,
70,124847.4,122449.79,111705.43,,,,,,
71,124847.4,117245.15,101465.91,,,,,,
72,124847.4,122846.62,118235.15,,,,,,
73,124847.4,123840.27,114800.81,,,,,,
74,124847.4,124098.37,117098.91,,,,,,
75,124847.4,124174.66,114421.46,,,,,,
76,126185.74,124356.71,120029.32,,,,,,
77,126185.74,124588.91,118602.38,,,,,,
78,126185.74,118902.6,107730.96,,,,,,
79,126185.74,122858.1,112258.76,,,,,,
80,128095.05,125851.74,114684.88,,,,,,
81,128095.05,124440.28,115571.08,,,,,,
82,128095.05,126382.87,119479.16,,,,,,
83,128095.05,124157.32,114565.71,,,,,,
84,128323.53,127382.11,115673.53,,,,,,
85,128323.53,127518.06,121737.47,,,,,,
86,128323.53,127179.94,110052.67,,,,,,
87,128323.53,128277.1,125166.52,,,,,,
88,128323.53,126820.1,117035.68,,,,,,
89,128323.53,128064.69,121989.39,,,,,,
90,128457.06,127103.26,115917.62,,,,,,
91,128457.06,128279.51,125436.4,,,,,,
92,128457.06,119537.06,110112.58,,,,,,
93,128457.06,128069.21,118604.23,,,,,,
94,128457.06,127035.85,115025.57,,,,,,
95,128457.06,128218.43,121122.66,,,,,,
96,128457.06,128318.01,119335.42,,,,,,
97,128457.06,127227.16,117223.43,,,,,,
98,128457.06,127797.37,114247.18,,,,,,
99,128572.6,127623.59,116361.91,,,,,,
100,128572.6,127232.04,116875.46,,,,,,
101,128572.6,126789.54,117265.41,,,,,,
102,128572.6,125909.68,117215.23,,,,,,
103,128572.6,127592.35,116505.69,,,,,,
104,128572.6,127654.14,120071.46,,,,,,
105,128572.6,128253.08,119884.95,,,,,,
106,129384.19,128346.99,118504.45,,,,,,
107,129384.19,127905.19,119664.18,,,,,,
108,129384.19,127703.3,120225.33,,,,,,
109,129384.19,128881.39,122771.94,,,,,,
110,129463.39,129193.65,123717.12,,,,,,
111,129463.39,128415.48,117733.41,,,,,,
112,129463.39,119255.37,102581.64,,,,,,
113,129463.39,128351.13,114826.27,,,,,,
114,129463.39,128040.31,114645.91,,,,,,
115,129463.39,128885.35,120034.91,,,,,,
116,129463.39,129326.45,124533.42,,,,,,
117,129463.39,127817.65,118304.88,,,,,,
118,130105.57,128398.8,118636.77,,,,,,
119,130105.57,127065.82,120691.48,,,,,,
120,130370.63,129132.92,120089.69,,,,,,
121,130370.63,129527.53,118136.02,,,,,,
122,130628.81,125819.64,118737.64,,,,,,
123,130845.92,130004.47,122042.62,,,,,,
124,130845.92,128824.53,118555.92,,,,,,
125,131104.1,128157.23,120513.08,,,,,,
126,131104.1,129102.96,125306.4,,,,,,
127,131104.1,124610.51,113365.39,,,,,,
128,131104.1,130527.13,125267.84,,,,,,
129,131104.1,130908.45,127192.81,,,,,,
130,131104.1,129488.87,119581.55,,,,,,
131,131104.1,130126.69,119033.52,,,,,,
132,131104.1,130498.78,125930.53,,,,,,
133,131104.1,130029.04,119426.13,,,,,,
134,131784.15,130850.02,123470.44,,,,,,
135,131784.15,130624.61,119128.06,,,,,,
136,131784.15,128132.61,122294.29,,,,,,
137,131784.15,130648.08,118603.32,,,,,,
138,132641.67,131035.29,121721.32,,,,,,
139,132641.67,130369.16,118460.03,,,,,,
140,132641.67,130073,120357.22,,,,,,
141,132641.67,131396.09,118988.27,,,,,,
142,133426.9,130013.92,123590.9,,,,,,
143,133426.9,119530.51,107563.84,,,,,,
144,133697.12,132963.52,127647.97,,,,,,
145,133697.12,133269.46,122004.63,,,,,,
146,133697.12,130356.6,125931.04,,,,,,
147,133697.12,133131.07,127349.57,,,,,,
148,133697.12,133583.3,128624.87,,,,,,
149,133697.12,132495.38,124758.04,,,,,,
150,134695.93,133209.01,122318.34,,,,,,
151,134983.49,131629.6,122161.41,,,,,,
152,134983.49,129775.2,122621.74,,,,,,
153,134983.49,132227.46,125324.8,,,,,,
154,134983.49,133452.08,121684.95,,,,,,
155,136715.16,134869.06,125938.96,,,,,,
156,136715.16,132259.37,126226.73,,,,,,
157,136715.16,134826.35,129423.88,,,,,,
158,136715.16,134111.58,121093.71,,,,,,
159,136715.16,135778.37,122759.78,,,,,,
160,136862.41,136644.25,133425.8,,,,,,
161,136862.41,136538.02,131517.21,,,,,,
162,136979.6,133665.53,129482.67,,,,,,
163,136979.6,134803.77,126783.33,,,,,,
164,136979.6,136112.36,126113.19,,,,,,
165,136989.14,135562.84,128832.97,,,,,,
166,136989.14,106774.82,90704.19,,,,,,
167,136989.14,135410.56,90704.19,,,,,,
168,136989.14,136445.41,129976.63,,,,,,
169,136989.14,135947.11,125761.29,,,,,,
170,136989.14,136481.81,123808.31,,,,,,
171,136989.14,136103.76,125616.29,,,,,,
172,137776.3,136080.56,125920.83,,,,,,
173,137776.3,134793.84,124796.45,,,,,,
174,137776.3,135450.4,125335.46,,,,,,
175,137776.3,133791.64,121236.79,,,,,,
176,137776.3,134391.48,122932.11,,,,,,
177,137776.3,136759.14,128212.11,,,,,,
178,137776.3,137699.02,134918.92,,,,,,
179,137776.3,137457.79,130306.9,,,,,,
180,137776.3,137086,131897.48,,,,,,
181,137776.3,136787.05,128581.12,,,,,,
182,137776.3,137484.61,122828.07,,,,,,
183,137776.3,136572.66,124102.89,,,,,,
184,137776.3,137211.02,130929.42,,,,,,
185,137776.3,137238.6,130978.44,,,,,,
186,137776.3,136376.36,123151.88,,,,,,
187,137776.3,137091.4,129493.46,,,,,,
188,138293.54,137432.73,125806.75,,,,,,
189,138293.54,136508.45,124192.09,,,,,,
190,138293.54,137087.1,122828.07,,,,,,
191,138293.54,137611.29,122653.4,,,,,,
192,138293.54,137154.49,126943.18,,,,,,
193,138293.54,138171.43,133409,,,,,,
194,138293.54,137855.55,133414.1,,,,,,
195,138933.39,137825.58,128803.69,,,,,,
196,138933.39,137918.48,127810.95,,,,,,
197,139067.14,131336.08,111115.8,,,,,,
198,139067.14,136653.4,130861.53,,,,,,
199,139067.14,129402.73,120356.95,,,,,,
200,139067.14,135249.44,123930.79,,,,,,
201,139106.05,138455.77,132602.52,,,,,,
202,139067.14,138908.97,133368.11,,,,,,
203,139101.06,138785.2,132493.81,,,,,,
204,139101.06,138942.18,133964.93,,,,,,
205,139755.81,128311.15,116945.59,,,,,,
206,139755.81,138014.71,124576.59,,,,,,
207,139755.81,138794.22,134377.34,,,,,,
208,139755.81,139529.91,129676.72,,,,,,
209,139755.81,139410.98,134747.97,,,,,,
210,139755.81,139181.36,130958.85,,,,,,
211,139755.81,139651.3,134015.59,,,,,,
212,139755.81,139589.7,131108.65,,,,,,
213,139755.81,139346.85,130867.69,,,,,,
214,139755.81,139229.68,127680.25,,,,,,
215,139755.81,139664.96,136262.67,,,,,,
216,139755.81,138889.71,132589.41,,,,,,
217,139755.81,139136.42,128046.8,,,,,,
218,139755.81,139220.05,132451.07,,,,,,
219,140109.16,138906.24,126910.46,,,,,,
220,140109.16,138549.76,124259.69,,,,,,
221,140109.16,139243.26,126019.27,,,,,,
222,140109.16,132390.24,124247.89,,,,,,
223,140109.16,138890.68,128289.23,,,,,,
224,140109.16,139642.19,128465.97,,,,,,
225,140109.16,138122.45,126207.63,,,,,,
226,140109.16,139635.04,129648.83,,,,,,
227,140109.16,138923.15,127034.89,,,,,,
228,140314.39,139251.32,125484.74,,,,,,
229,140314.39,139088.3,134752.53,,,,,,
230,140314.39,138649.6,131128.9,,,,,,
231,140314.39,139743.05,132707.87,,,,,,
232,140314.39,139282.74,135064.31,,,,,,
233,140314.39,137164.7,121378.59,,,,,,
234,140314.39,139711.04,129551.23,,,,,,
235,140314.39,139753.5,128147.49,,,,,,
236,140314.39,139487.08,130515.19,,,,,,
237,140314.39,139110,126122.44,,,,,,
238,140314.39,139414.04,125480.45,,,,,,
239,140314.39,139615.73,132759.94,,,,,,
240,140584.54,140105.26,131040.56,,,,,,
241,140584.54,139224.66,128438.7,,,,,,
242,140665.7,138330.68,130043.17,,,,,,
243,140665.7,137743.85,128485.47,,,,,,
244,140665.7,138908.26,128232.91,,,,,,
245,140665.7,140516.79,132901.92,,,,,,
246,140665.7,139342.53,133271.27,,,,,,
247,140665.7,139918.3,130134.44,,,,,,
248,140665.7,140261.64,133237.82,,,,,,
249,140665.7,140251.57,128509.66,,,,,,
250,140665.7,140110.69,134755.62,,,,,,
251,140665.7,140348.05,132050.2,,,,,,
252,140665.7,139967.86,129140.89,,,,,,
253,140665.7,139637.97,123359.67,,,,,,
254,140665.7,139417.87,128374.4,,,,,,
255,140665.7,140515.85,131654.61,,,,,,
256,140665.7,140399.63,136021.18,,,,,,
257,140665.7,139868.97,128585.35,,,,,,
258,140665.7,140428.77,135457.36,,,,,,
259,140665.7,139920.4,128617.01,,,,,,
260,140665.7,139987.8,133253.1,,,,,,
261,140665.7,140069.32,133803.79,,,,,,
262,140665.7,140394,129794.74,,,,,,
263,140665.7,139408.98,127402.83,,,,,,
264,140665.7,140159.42,130873.9,,,,,,
265,140665.7,140192.58,131769.7,,,,,,
266,140665.7,139594.07,126326.35,,,,,,
267,140665.7,140254.11,130896.17,,,,,,
268,140665.7,139883.68,128315.89,,,,,,
269,140665.7,139543.67,129946.22,,,,,,
270,140665.7,140281.07,134754.73,,,,,,
271,140665.7,139688.71,132699.68,,,,,,
272,140665.7,140026.11,129067.24,,,,,,
273,140665.7,140418.09,131504.24,,,,,,
274,140665.7,137868.69,123527.3,,,,,,
275,140665.7,139924.21,131299.67,,,,,,
276,140665.7,138245.08,124483.19,,,,,,
277,140665.7,139240.29,126418.19,,,,,,
278,140665.7,139939.01,128029.62,,,,,,
279,140665.7,139948.59,131789.46,,,,,,
280,140665.7,140060.17,129702.75,,,,,,
281,140665.7,139747.35,130866,,,,,,
282,140665.7,139322.86,125164.96,,,,,,
283,140665.7,139722.88,126901.53,,,,,,
284,140665.7,138639.57,126281.76,,,,,,
285,140665.7,140445.84,136387.43,,,,,,
286,140665.7,140215.14,125431.42,,,,,,
287,140665.7,139915.2,126125.44,,,,,,
288,140930.23,140216.79,134749.71,,,,,,
289,140930.23,138778.64,129528.63,,,,,,
290,140930.23,139976.95,131797.25,,,,,,
291,140930.23,136844.51,125612.98,,,,,,
292,140930.23,139425.32,132915.43,,,,,,
293,140930.23,140496,127249.34,,,,,,
294,140930.23,139994.89,123988.87,,,,,,
295,140930.23,140673.38,127882.21,,,,,,
296,140930.23,140555.15,126428.94,,,,,,
297,140930.23,140730.4,134632.58,,,,,,
298,141147.16,140625.15,128576.69,,,,,,
299,141147.16,140461.47,133437.39,,,,,,
300,141147.16,140753.16,129938.66,,,,,,
301,141147.16,140035.34,127211.96,,,,,,
302,141147.16,140055.04,130435.17,,,,,,
303,141147.16,140308.58,133255.58,,,,,,
304,141147.16,140607.3,131584.49,,,,,,
305,141147.16,139798.29,126562.45,,,,,,
306,141147.16,139527.25,128057.41,,,,,,
307,141147.16,140684.01,134463.53,,,,,,
308,141147.16,139456.38,127466.28,,,,,,
309,141147.16,140874.1,134344.39,,,,,,
310,141147.16,140643.24,125900.89,,,,,,
311,141147.16,141057.14,139117.82,,,,,,
312,141147.16,140803.85,130772.46,,,,,,
313,141147.16,140597.28,133655.93,,,,,,
314,141147.16,140315.29,134545.62,,,,,,
315,141147.16,140127.1,128785.75,,,,,,
316,141147.16,140311.52,125900.89,,,,,,
317,141147.16,140581.15,133319.78,,,,,,
318,141147.16,139439.58,129043.14,,,,,,
319,141147.16,140684.2,134919.57,,,,,,
320,141147.16,140096.56,128389.53,,,,,,
321,141147.16,140575.04,132494.78,,,,,,
322,141147.16,140714.17,135745.44,,,,,,
323,141147.16,140331.78,131064.06,,,,,,
324,141147.16,140053.74,129043.14,,,,,,
325,141147.16,140473.09,133761.48,,,,,,
326,141147.16,140861.56,135903.17,,,,,,
327,141147.16,140310.99,122481.22,,,,,,
328,141147.16,140087.52,133162.65,,,,,,
329,141147.16,140714.98,130229.73,,,,,,
330,141147.16,140670.27,129076.57,,,,,,
331,141147.16,140415.79,132643.12,,,,,,
332,141147.16,140615.26,132350.21,,,,,,
333,141147.16,140916.42,133288.35,,,,,,
334,141147.16,140157.13,128099.14,,,,,,
335,141147.16,140617.85,130298.17,,,,,,
336,141147.16,140636.47,131300.03,,,,,,
337,141147.16,140894.73,128528.8,,,,,,
338,141147.16,140319.43,131968.09,,,,,,
339,141147.16,140931.71,135917.9,,,,,,
340,141147.16,140870.3,132270.92,,,,,,
341,141147.16,140441.35,130614.73,,,,,,
342,141147.16,139747.77,129471.98,,,,,,
343,141147.16,139734.54,115310.33,,,,,,
344,141147.16,139741.11,126522.74,,,,,,
345,141147.16,140583.82,131054.4,,,,,,
346,141147.16,140901.36,136567.41,,,,,,
347,141147.16,140956.77,137908.39,,,,,,
348,141147.16,140324.2,128528.8,,,,,,
349,141147.16,140814.03,126645.88,,,,,,
350,141147.16,140674.13,128475.7,,,,,,
351,141147.16,139653.46,125819.91,,,,,,
352,141147.16,140320.14,130108.73,,,,,,
353,141147.16,140748.52,138450.91,,,,,,
354,141147.16,140959.26,132061.38,,,,,,
355,141147.16,139560.81,129339.77,,,,,,
356,141147.16,139882.92,130690.93,,,,,,
357,141147.16,139673.95,125665.29,,,,,,
358,141147.16,140850.14,135984.39,,,,,,
359,141147.16,141032.15,137931.71,,,,,,
360,141147.16,140007.31,127806.51,,,,,,
361,141147.16,140617.74,129563.59,,,,,,
362,141147.16,140137.02,132653.62,,,,,,
363,141147.16,139975.47,133288.35,,,,,,
364,141147.16,140772.11,134140.61,,,,,,
365,141147.16,140584.26,133614.01,,,,,,
366,141147.16,140476.24,133922.46,,,,,,
367,141147.16,140628.75,131810.23,,,,,,
368,141147.16,140222.01,131054.4,,,,,,
369,141147.16,139673.18,126619.17,,,,,,
370,141147.16,139976.36,126898.06,,,,,,
371,141147.16,140725.36,135589.35,,,,,,
372,141147.16,140945,136030.3,,,,,,
373,141147.16,139061.29,124787.2,,,,,,
374,141147.16,140571.47,130301.8,,,,,,
375,141147.16,140141.94,131625.68,,,,,,
376,141147.16,140920.71,136169.88,,,,,,
377,141147.16,141043.51,139409.29,,,,,,
378,141147.16,140829.91,135984.39,,,,,,
379,141147.16,140821.56,132718.62,,,,,,
380,141147.16,140342.05,127860.87,,,,,,
381,141147.16,140491.51,126335.26,,,,,,
382,141147.16,140458.71,134884.28,,,,,,
383,141147.16,141107.66,138224.47,,,,,,
384,141147.16,140835.07,128996.69,,,,,,
385,141147.16,140312.73,132062.87,,,,,,
386,141147.16,140166.25,131810.23,,,,,,
387,141147.16,140257.02,135188.48,,,,,,
388,141147.16,140290.34,131438.06,,,,,,
389,141147.16,140749.66,127390.9,,,,,,
390,141147.16,140984.19,135929.96,,,,,,
391,141147.16,140477.27,132796.49,,,,,,
392,141147.16,140413.84,127611.87,,,,,,
393,141147.16,140060.2,132494.78,,,,,,
394,141147.16,139649.95,129787.33,,,,,,
395,141147.16,140030.37,127517.82,,,,,,
396,141147.16,139314.13,128785.75,,,,,,
397,141147.16,140600.5,131250.41,,,,,,
398,141490.98,140819.05,128500.38,,,,,,
399,141490.98,140961.5,135612.17,,,,,,
400,141490.98,130689.67,116440.55,,,,,,
401,141490.98,140401.32,130996.93,,,,,,
402,141490.98,140731.19,131544.82,,,,,,
403,141490.98,139711.76,127685.57,,,,,,
404,141490.98,140302.85,129662.07,,,,,,
405,141490.98,141385.69,139418,,,,,,
406,141490.98,140652.42,128225.28,,,,,,
407,141490.98,140700.8,126877.29,,,,,,
408,141490.98,140816.02,131116.28,,,,,,
409,141490.98,141232.3,133894.99,,,,,,
410,141490.98,140768.7,131725.23,,,,,,
411,141490.98,141230.49,127325.82,,,,,,
412,141490.98,140070.71,130597.85,,,,,,
413,141490.98,140965.48,128176.09,,,,,,
414,141490.98,141292.5,131723.57,,,,,,
415,141490.98,140552.78,126261.88,,,,,,
416,141490.98,140350.82,131969.5,,,,,,
417,141490.98,140134.48,129585.61,,,,,,
418,141490.98,140634.65,129602.58,,,,,,
419,141490.98,140427.44,131125.19,,,,,,
420,141490.98,140162.56,128733.35,,,,,,
421,141490.98,140826.13,131010.75,,,,,,
422,141490.98,140376.04,127734.73,,,,,,
423,141490.98,141259.02,129729.05,,,,,,
424,141490.98,140554.14,131116.28,,,,,,
425,141490.98,140531.19,131010.75,,,,,,
426,141729.41,141204.56,133317.32,,,,,,
427,141729.41,140584.06,129300.2,,,,,,
428,141729.41,138740.34,135418.17,,,,,,
429,141770.45,141271.91,134893.09,,,,,,
430,141770.45,129057.49,116732.82,,,,,,
431,141770.45,140892.11,131784.95,,,,,,
432,141770.45,141352.8,133353.58,,,,,,
433,141770.45,141145.48,127527.02,,,,,,
434,141770.45,140730.98,130717.89,,,,,,
435,141770.45,141324.45,135380.53,,,,,,
436,141770.45,141273.18,127680.57,,,,,,
437,142002.46,140794.96,130406.26,,,,,,
438,142002.46,140591,132993.56,,,,,,
439,142002.46,141733.27,132064.11,,,,,,
440,142002.46,141826.1,138665.53,,,,,,
441,142002.46,141223.54,132033.34,,,,,,
442,142002.46,141647.53,135954.1,,,,,,
443,142002.46,140697.95,126773.36,,,,,,
444,142002.46,141036.06,129583.68,,,,,,
445,142002.46,140616.6,129922.12,,,,,,
446,142002.46,140854.87,129244.83,,,,,,
447,142002.46,141251.71,134717.51,,,,,,
448,142002.46,141206.78,130901.9,,,,,,
449,142002.46,140639.57,128200.8,,,,,,
450,142002.46,140891.29,128159.55,,,,,,
451,142002.46,141313.56,132823.39,,,,,,
452,142178.15,141463.24,130642.63,,,,,,
453,142178.15,141720.97,132828.49,,,,,,
454,142178.15,131411.67,122542.21,,,,,,
455,142178.15,141934.3,137075.59,,,,,,
456,142178.15,141886.89,135576.41,,,,,,
457,142178.15,141184.87,133473.04,,,,,,
458,142178.15,141259.36,130697.42,,,,,,
459,142178.15,141828.13,136632.65,,,,,,
460,142178.15,141808.3,136554.3,,,,,,
461,142178.15,141690.62,132408.61,,,,,,
462,142178.15,141620.65,133796.21,,,,,,
463,142178.15,141799.68,127034.42,,,,,,
464,142178.15,140401.45,130141.1,,,,,,
465,142178.15,140992.12,131648.73,,,,,,
466,142178.15,141977.56,135229.57,,,,,,
467,142178.15,141390.74,132408.61,,,,,,
468,142178.15,141891.23,130668.19,,,,,,
469,142178.15,141854.93,132713.35,,,,,,
470,142178.15,141334.2,131646.89,,,,,,
471,142178.15,142025,136496.08,,,,,,
472,142178.15,141394.17,128408.58,,,,,,
473,142178.15,141207.05,127907.53,,,,,,
474,142178.15,141425.06,134412.85,,,,,,
475,142178.15,141520,131967.88,,,,,,
476,142178.15,141964.55,135625.36,,,,,,
477,142178.15,141489.99,128339.91,,,,,,
478,142303.01,141346.75,127640.01,,,,,,
479,142303.01,141437.94,135201.02,,,,,,
480,142303.01,142124.07,138365.32,,,,,,
481,142303.01,134145.62,125800.47,,,,,,
482,142303.01,139191.46,129547.47,,,,,,
483,142303.01,141591.37,129187.4,,,,,,
484,142303.01,139710.54,121603.87,,,,,,
485,142303.01,141997.2,136555.82,,,,,,
486,142303.01,141940.22,129850,,,,,,
487,142303.01,141582.96,132653.32,,,,,,
488,142303.01,141936.79,131847.61,,,,,,
489,142303.01,141799.63,126821.3,,,,,,
490,142737.92,141671.28,128031.27,,,,,,
491,142737.92,142020.41,135264.24,,,,,,
492,142737.92,142025.98,137572.31,,,,,,
493,142737.92,139907.8,130755.33,,,,,,
494,142737.92,142089.06,128933.35,,,,,,
495,142737.92,142349.36,130369.4,,,,,,
496,142737.92,141390.58,127507.82,,,,,,
497,142737.92,141959.52,134179.46,,,,,,
498,142737.92,142142.62,135584.28,,,,,,
